StartDate,Code,MidasTripActionID,Nutrients > Ammonium_NH4,Nutrients > Nitrate_Nitrite,Nutrients > Nitrate_NO3,Nutrients > Nitrite_NO2,Nutrients > Phosphate_PO4,Nutrients > Silicate_SiO4,Pigments > 19But_Fucoxanthin,Pigments > 19Hex_Fucoxanthin,Pigments > Alloxanthin,Pigments > Antheraxanthin,Pigments > Anthoxanthin,Pigments > Beta_Carotene,Pigments > Chlorophyll_a,Pigments > Chlorophyll_b,Pigments > Chlorophyll_c2,Pigments > Chlorophyll_c2c1,Pigments > Chlorophyll_c3,Pigments > Chlorophyllide_a,Pigments > Diadinoxanthin,Pigments > Diatoxanthin,Pigments > Echinenone,Pigments > Fucoxanthin,Pigments > Lutein,Pigments > Neoxanthin,Pigments > Peridinin,Pigments > Pheophorbide_a,Pigments > Pheophytin_a,Pigments > Pheophytin_b,Pigments > Prasinoxanthin,Pigments > Violaxanthin,Pigments > Zeaxanthin,SPM > SPM,TotalObservations
13-Dec-10,215,19030,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
13-Dec-10,120,19039,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
17-Jan-11,130,19063,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Jan-11,230,19066,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Jan-11,700,19069,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Jan-11,710,19072,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Jan-11,780,19077,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Jan-11,330,19079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
17-Jan-11,ZG02,19083,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Jan-11,215,19085,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Jan-11,120,19088,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
21-Feb-11,230,19201,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
21-Feb-11,230,19202,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
21-Feb-11,700,19216,,1,,1,1,1,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,,,2,,2,,,,2,1,21
21-Feb-11,710,19223,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
21-Feb-11,780,19233,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
21-Feb-11,330,19241,1,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
21-Feb-11,ZG02,19243,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
21-Feb-11,215,19246,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
21-Feb-11,120,19250,,,,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,18
17-Mar-11,130,19293,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Mar-11,230,19300,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Mar-11,700,19310,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Mar-11,710,19319,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Mar-11,780,19328,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Mar-11,330,19334,,2,,2,2,2,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Mar-11,ZG02,19337,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
17-Mar-11,215,19340,,1,,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,20
17-Mar-11,120,19343,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
18-Apr-11,130,19634,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
18-Apr-11,230,19644,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
18-Apr-11,700,19660,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
18-Apr-11,710,19671,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Apr-11,780,19678,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
18-Apr-11,330,19685,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
18-Apr-11,215,19687,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
18-Apr-11,120,19691,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
23-May-11,130,19711,,,,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,18
23-May-11,230,19715,,,,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,18
23-May-11,700,19721,,,,,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,17
23-May-11,710,19725,,,,,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,17
23-May-11,780,19730,,,,,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,17
23-May-11,330,19734,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
23-May-11,ZG02,19737,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,,20
23-May-11,215,19740,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
23-May-11,120,19743,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
20-Jun-11,130,19835,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,230,19838,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,700,19844,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,710,19847,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,780,19852,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,330,19854,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,ZG02,19859,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,215,19864,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Jun-11,120,19867,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
18-Jul-11,130,20023,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
18-Jul-11,230,20026,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
18-Jul-11,120,20028,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Jul-11,215,20031,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
18-Jul-11,330,20034,1,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
18-Jul-11,710,20037,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
18-Jul-11,700,20041,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
16-Aug-11,700,20144,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
16-Aug-11,710,20147,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Aug-11,780,20150,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Aug-11,330,20153,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
16-Aug-11,ZG02,20156,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
16-Aug-11,215,20159,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
16-Aug-11,120,20162,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
16-Aug-11,230,20165,1,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
16-Aug-11,130,20168,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Sep-11,130,20264,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
20-Sep-11,230,20266,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Sep-11,700,20269,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Sep-11,710,20272,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
20-Sep-11,780,20276,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
20-Sep-11,330,20279,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Sep-11,ZG02,20282,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Sep-11,215,20285,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,22
20-Sep-11,120,20288,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Oct-11,130,20323,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Oct-11,230,20329,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Oct-11,700,20334,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Oct-11,710,20339,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Oct-11,780,20344,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Oct-11,330,20352,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Oct-11,ZG02,20359,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Oct-11,215,20363,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Oct-11,120,20367,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Nov-11,130,20437,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Nov-11,230,20439,,1,,2,1,1,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,,,2,,2,,,,2,1,21
17-Nov-11,700,20441,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Nov-11,710,20443,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Nov-11,780,20446,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Nov-11,330,20448,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Nov-11,ZG02,20450,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Nov-11,215,20452,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
17-Nov-11,120,20454,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
15-Dec-11,130,20489,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
15-Dec-11,130,20501,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4
15-Dec-11,230,20492,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
16-Jan-12,120,20523,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,215,20525,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,ZG02,20529,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,330,20532,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,780,20538,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
16-Jan-12,710,20543,,1,,2,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,700,20545,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,230,20551,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
16-Jan-12,130,20553,,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,,1,,,,1,1,21
21-Feb-12,130,20612,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
21-Feb-12,230,20615,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,700,20618,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,710,20621,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,780,20625,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,330,20628,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,ZG02,20631,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,215,20634,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
21-Feb-12,120,20637,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,130,20667,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,230,20671,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,700,20674,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,710,20677,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,780,20684,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,330,20681,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
22-Mar-12,ZG02,20687,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,215,20690,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-Mar-12,120,20693,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
18-Apr-12,130,20844,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
18-Apr-12,230,20847,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
18-Apr-12,700,20850,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
18-Apr-12,710,20853,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
18-Apr-12,780,20857,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
18-Apr-12,330,20860,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
18-Apr-12,ZG02,20863,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
18-Apr-12,215,20866,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
18-Apr-12,120,20869,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-May-12,130,20954,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
22-May-12,230,20957,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-May-12,120,20960,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
22-May-12,700,20963,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Jun-12,130,20982,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Jun-12,230,20985,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Jun-12,700,20988,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Jun-12,710,20991,1,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Jun-12,780,20995,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Jun-12,330,20998,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Jun-12,ZG02,21001,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Jun-12,215,21004,1,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Jun-12,120,21007,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
24-Jul-12,120,21102,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4
24-Jul-12,215,21103,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3
24-Jul-12,ZG02,21115,,1,,,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,21
24-Jul-12,421,21118,,2,,1,2,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
24-Jul-12,W08,21125,,2,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3
24-Jul-12,LW01,21129,,2,,,2,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,20
24-Jul-12,W10,21134,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
24-Jul-12,LW02,21137,,2,,,2,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,20
20-Aug-12,130,21211,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Aug-12,120,21215,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Aug-12,215,21221,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Aug-12,ZG02,21228,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Aug-12,330,21236,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Aug-12,780,21238,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Aug-12,710,21245,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
20-Aug-12,700,21251,1,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
20-Aug-12,230,21255,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Sep-12,130,21435,1,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
17-Sep-12,230,21441,1,2,,3,2,2,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
17-Sep-12,700,21445,1,3,,4,4,4,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
17-Sep-12,780,21453,1,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
17-Sep-12,330,21458,1,1,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
17-Sep-12,ZG02,21462,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
17-Sep-12,215,21468,1,2,,2,2,2,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
17-Sep-12,120,21475,1,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,24
22-Oct-12,130,21797,,,,,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,19
22-Oct-12,230,21800,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
22-Oct-12,700,21804,,,,,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,19
22-Oct-12,710,21814,,,,,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,19
22-Oct-12,780,21815,,,,,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,19
22-Oct-12,330,21820,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
22-Oct-12,ZG02,21825,,,,1,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,20
22-Oct-12,215,21830,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
22-Oct-12,120,21834,,,,,,,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,19
19-Nov-12,130,21889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
19-Nov-12,130,21894,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,120,21898,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
19-Nov-12,215,21906,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
19-Nov-12,ZG02,21917,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
19-Nov-12,421,21931,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,W08,21938,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,LW01,21942,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,W10,21952,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,LW02,21957,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,W09,21969,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
19-Nov-12,435,21972,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
20-Nov-12,330,21979,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
20-Nov-12,W07bis,21991,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
20-Nov-12,780,21994,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
20-Nov-12,710,22003,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
20-Nov-12,700,22013,,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,,22
20-Nov-12,230,22021,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
12-Dec-12,130,22071,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,230,22073,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,700,22077,,1,,2,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,1,1,1,23
12-Dec-12,710,22080,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,780,22088,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,330,22092,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,ZG02,22097,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,215,22101,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
12-Dec-12,120,22105,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
